order,workload,sc_policy,tune,seed,num_pod,cpu_milli,num_gpu,gpu_milli,gpu_type_req
207,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,88000,8,1000,G2
208,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,11300,1,1000,A10|G2|T4|V100M16|V100M32
209,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,14900,1,1000,G2
210,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,3150,1,810,G2|P100|T4|V100M16|V100M32
211,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,16000,1,1000,G3
212,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,8000,1,230,<none>
213,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,16200,2,1000,P100|V100M16|V100M32
214,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,4000,1,650,<none>
215,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,6000,1,1000,<none>
216,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,64200,8,1000,G2
217,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,15700,1,1000,G2|P100|T4|V100M16|V100M32
218,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,8200,1,1000,G2
219,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,15700,1,1000,G2
220,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,1000,1,650,P100
221,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,8000,1,440,<none>
222,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,11910,1,470,G2|P100|T4|V100M16|V100M32
223,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,8000,1,1000,V100M16|V100M32|V100M32
224,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,16000,1,1000,A10|G2|T4|V100M16|V100M32
225,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,1000,1,290,P100
226,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,9810,1,1000,G2
227,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,11900,1,1000,V100M16|V100M32
228,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,3150,1,1000,A10|G2|T4|V100M16|V100M32
229,openb_pod_list_gpuspec25,02-DotProd,1.3,42,1,14900,1,1000,<none>
0,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,214,3150,1,810,<none>
1,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,164,3150,1,810,T4
2,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,158,11300,1,1000,<none>
3,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,112,11300,1,1000,T4
4,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,111,11400,1,1000,<none>
5,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,89,11400,1,1000,T4
6,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,78,3150,1,1000,<none>
7,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,74,11910,1,470,<none>
8,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,70,8000,1,470,<none>
9,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,69,3150,1,810,P100
10,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,68,3150,1,1000,T4
11,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,63,12000,1,1000,<none>
12,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,62,11910,1,470,T4
13,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,55,8000,1,470,T4
14,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,55,18710,1,1000,<none>
15,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,51,4000,1,320,<none>
16,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,48,11910,1,650,<none>
17,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,39,8000,1,1000,<none>
18,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,36,9810,1,1000,<none>
19,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,31,6000,1,460,<none>
20,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,30,11910,1,650,T4
21,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,30,4000,1,320,T4
22,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,29,12000,1,1000,T4
23,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,29,15700,1,1000,<none>
24,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,29,4000,1,1000,<none>
25,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,28,9810,1,1000,T4
26,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,27,11910,1,650,P100
27,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,27,11910,1,1000,<none>
28,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,26,11910,1,470,P100
29,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,25,16000,1,1000,<none>
30,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,24,15700,1,1000,T4
31,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,24,18710,1,1000,T4
32,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,24,4000,1,1000,T4
33,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,24,11300,1,1000,V100M16|V100M32
34,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,23,4000,1,320,P100
35,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,22,3150,1,1000,V100M16|V100M32
36,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,22,4000,1,230,<none>
37,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,20,8000,1,470,P100
38,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,20,8000,1,1000,T4
39,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,20,11910,1,1000,T4
40,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,17,11300,1,1000,P100|V100M16|V100M32
41,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,16,16000,1,1000,T4
42,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,16,14200,1,1000,<none>
43,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,16,11300,1,1000,G2
44,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,14,3150,1,590,T4
45,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,13,4150,1,550,T4
46,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,12,6000,1,460,T4
47,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,12,12000,1,1000,V100M16|V100M32
48,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,12,11400,1,1000,V100M16|V100M32
49,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,12,4150,1,370,<none>
50,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,12,11900,1,1000,<none>
51,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,12,24200,1,1000,<none>
52,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,11,4000,1,230,T4
53,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,11,16000,1,1000,V100M16|V100M32
54,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,11,3150,1,590,<none>
55,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,10,24200,1,1000,T4
56,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,10,11300,1,1000,V100M16|V100M32|V100M32
57,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,10,8000,1,320,<none>
58,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,9,4150,1,370,T4
59,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,9,14200,1,1000,T4
60,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,9,11400,1,1000,G3
61,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,9,11400,1,1000,P100|V100M16|V100M32
62,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,9,4150,1,550,<none>
63,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,9,4150,1,810,<none>
64,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,8,6000,1,460,P100
65,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,8,12000,1,1000,P100|V100M16|V100M32
66,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,8,8000,1,220,<none>
67,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,7,8000,1,320,T4
68,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,7,8000,1,320,P100
69,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,7,11300,1,1000,G3
70,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,7,3150,1,1000,P100|V100M16|V100M32
71,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,7,3150,1,1000,G2
72,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,6,4000,1,230,P100
73,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,6,8000,1,230,T4
74,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,6,3150,1,1000,P100|T4|V100M16|V100M32
75,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,6,9810,1,1000,V100M16|V100M32
76,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,6,12000,1,1000,G3
77,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,16400,1,1000,T4
78,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,18710,1,1000,V100M16|V100M32
79,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,4000,1,220,P100
80,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,4000,1,220,T4
81,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,15700,1,1000,P100|V100M16|V100M32
82,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,8000,1,1000,G2
83,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,18710,1,1000,G2
84,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,8200,1,1000,<none>
85,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,5,4000,1,220,<none>
86,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,8000,1,220,P100
87,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,3150,1,590,P100
88,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,11900,1,1000,T4
89,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,4150,1,550,P100
90,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,15700,1,1000,V100M16|V100M32
91,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,4150,1,370,P100
92,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,8200,1,1000,T4
93,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,1000,1,320,T4
94,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,9810,1,1000,P100|V100M16|V100M32
95,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,4000,1,1000,V100M16|V100M32
96,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,15200,1,1000,T4
97,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,8000,1,650,P100
98,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,16400,1,1000,<none>
99,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,4,11400,1,1000,G2
100,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,8000,1,650,T4
101,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,4150,1,810,P100
102,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,11400,1,1000,V100M16|V100M32|V100M32
103,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,18710,1,1000,P100|V100M16|V100M32
104,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,11910,1,1000,V100M16|V100M32
105,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,8000,1,1000,V100M16|V100M32
106,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,4150,1,810,T4
107,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,14200,1,1000,V100M16|V100M32
108,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,12000,1,1000,V100M32
109,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,8000,1,220,T4
110,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,17400,2,1000,P100|V100M16|V100M32
111,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,3150,1,1000,V100M16|V100M32|V100M32
112,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,9810,1,1000,P100|T4|V100M16|V100M32
113,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,15200,1,1000,V100M32
114,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,88000,8,1000,<none>
115,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,15200,1,1000,<none>
116,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,3,4000,1,1000,G2
117,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,8000,1,480,T4
118,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,14900,1,1000,T4
119,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,9400,1,1000,V100M16|V100M32|V100M32
120,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,4000,1,480,P100
121,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,8000,1,440,T4
122,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,16000,1,1000,P100|V100M16
123,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,16000,1,1000,P100|V100M16|V100M32
124,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,11300,1,1000,V100M32
125,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,15700,1,1000,P100|V100M16
126,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,4000,1,1000,V100M32
127,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,18710,1,1000,P100|T4|V100M16|V100M32
128,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,9400,1,1000,T4
129,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,16000,1,1000,V100M32
130,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,16400,1,1000,V100M16|V100M32
131,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,9810,1,1000,G3
132,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,14900,1,1000,V100M32
133,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,12000,1,1000,G2
134,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,15400,1,1000,<none>
135,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,11400,1,1000,A10|G2|T4|V100M16|V100M32
136,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,4000,1,480,<none>
137,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,14200,1,1000,G2
138,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,11910,1,1000,G2
139,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,6000,2,1000,<none>
140,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,64200,8,1000,<none>
141,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,60200,4,1000,<none>
142,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,8000,1,650,<none>
143,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,12000,1,460,<none>
144,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,32200,4,1000,G2
145,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,32000,4,1000,G2
146,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,24200,1,1000,G2
147,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,4000,1,350,<none>
148,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,3150,1,1000,G2|P100|T4|V100M16|V100M32
149,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,2,8000,1,470,G2|P100|T4|V100M16|V100M32
150,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,120200,8,1000,G2
151,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,6000,1,320,T4
152,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,16400,1,1000,A10|T4
153,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,8000,1,1000,A10|T4
154,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,8000,1,230,P100
155,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,4000,1,480,T4
156,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,15400,1,1000,T4
157,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11400,1,1000,P100
158,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,14200,1,1000,P100|V100M16|V100M32
159,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,12000,1,460,P100
160,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,15700,1,1000,V100M16
161,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11910,1,1000,P100|V100M16
162,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,8000,1,1000,P100|V100M16|V100M32
163,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,18710,1,1000,V100M16|V100M32|V100M32
164,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,1000,1,1000,T4
165,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,7000,1,1000,T4
166,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11900,1,1000,P100|T4|V100M16|V100M32
167,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11910,1,1000,P100|V100M16|V100M32
168,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,30200,2,1000,P100|V100M16|V100M32
169,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11300,1,1000,P100|T4|V100M16|V100M32
170,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11300,1,1000,P100|V100M16
171,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,15700,1,1000,P100|T4|V100M16|V100M32
172,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,4000,1,1000,V100M16|V100M32|V100M32
173,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,32000,4,1000,V100M16|V100M32|V100M32
174,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,15200,1,1000,P100|V100M16|V100M32
175,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,24200,1,1000,G3
176,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,4150,1,270,T4
177,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,120000,8,1000,<none>
178,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,4000,1,350,T4
179,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11910,1,1000,G3
180,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11910,1,1000,V100M16
181,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,6000,2,1000,P100|V100M16|V100M32
182,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,24200,1,1000,P100|T4|V100M16|V100M32
183,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,3150,1,1000,P100|V100M16
184,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,12000,1,1000,P100|T4|V100M16|V100M32
185,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11900,1,1000,V100M16
186,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,4000,1,1000,G3
187,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,8000,1,1000,P100|V100M16
188,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,9400,1,1000,V100M16|V100M32
189,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,24200,1,1000,P100|V100M16|V100M32
190,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,3150,1,1000,G3
191,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11400,1,1000,P100|T4|V100M16|V100M32
192,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,16400,1,1000,P100|T4|V100M16|V100M32
193,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,14900,1,1000,G3
194,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,1000,1,320,P100
195,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,3150,1,1000,V100M32
196,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,24200,1,1000,A10|G2|T4|V100M16|V100M32
197,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,9400,1,1000,<none>
198,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,88000,8,1000,G2
199,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11300,1,1000,A10|G2|T4|V100M16|V100M32
200,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,14900,1,1000,G2
201,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,3150,1,810,G2|P100|T4|V100M16|V100M32
202,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,16000,1,1000,G3
203,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,8000,1,230,<none>
204,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,16200,2,1000,P100|V100M16|V100M32
205,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,4000,1,650,<none>
206,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,6000,1,1000,<none>
207,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,64200,8,1000,G2
208,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,15700,1,1000,G2|P100|T4|V100M16|V100M32
209,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,8200,1,1000,G2
210,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,15700,1,1000,G2
211,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,1000,1,650,P100
212,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,8000,1,440,<none>
213,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11910,1,470,G2|P100|T4|V100M16|V100M32
214,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,8000,1,1000,V100M16|V100M32|V100M32
215,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,16000,1,1000,A10|G2|T4|V100M16|V100M32
216,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,1000,1,290,P100
217,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11910,1,1000,V100M16|V100M32|V100M32
218,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,9810,1,1000,G2
219,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,11900,1,1000,V100M16|V100M32
220,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,3150,1,1000,A10|G2|T4|V100M16|V100M32
221,openb_pod_list_gpuspec25,03-GpuClustering,1.3,42,1,14900,1,1000,<none>
0,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,212,3150,1,810,<none>
1,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,157,3150,1,810,T4
2,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,155,11300,1,1000,<none>
3,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,109,11300,1,1000,T4
4,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,109,11400,1,1000,<none>
5,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,88,11400,1,1000,T4
6,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,76,3150,1,1000,<none>
7,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,72,11910,1,470,<none>
8,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,68,8000,1,470,<none>
9,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,65,3150,1,810,P100
10,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,62,11910,1,470,T4
11,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,62,3150,1,1000,T4
12,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,62,12000,1,1000,<none>
13,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,55,18710,1,1000,<none>
14,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,51,4000,1,320,<none>
15,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,49,8000,1,470,T4
16,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,48,11910,1,650,<none>
17,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,38,8000,1,1000,<none>
18,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,35,9810,1,1000,<none>
19,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,30,11910,1,650,T4
20,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,30,4000,1,320,T4
21,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,30,6000,1,460,<none>
22,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,29,12000,1,1000,T4
23,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,28,4000,1,1000,<none>
24,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,27,9810,1,1000,T4
25,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,27,11910,1,650,P100
26,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,27,15700,1,1000,<none>
27,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,25,11910,1,1000,<none>
28,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,24,4000,1,1000,T4
29,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,24,11910,1,470,P100
30,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,24,11300,1,1000,V100M16|V100M32
31,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,24,16000,1,1000,<none>
32,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,23,4000,1,320,P100
33,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,23,18710,1,1000,T4
34,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,23,3150,1,1000,V100M16|V100M32
35,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,23,4000,1,230,<none>
36,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,21,15700,1,1000,T4
37,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,20,11910,1,1000,T4
38,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,19,8000,1,1000,T4
39,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,19,8000,1,470,P100
40,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,17,11300,1,1000,P100|V100M16|V100M32
41,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,16,16000,1,1000,T4
42,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,15,11300,1,1000,G2
43,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,15,14200,1,1000,<none>
44,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,13,3150,1,590,T4
45,openb_pod_list_gpuspec25,04-GpuPacking,1.3,42,12,6000,1,460,T4
